TICID,RA,Dec,Tmag,Keywords
13279057,344.2469,64.4742,11.96,G07118;20SECONDTARGET
13280495,344.1983,63.9197,11.56,G07118;20SECONDTARGET
13281899,344.4096,63.392,11.62,G07118;20SECONDTARGET
264935529,344.4195,72.0869,9.19,G07118;20SECONDTARGET
264988658,347.0259,70.8773,10.94,G07118;20SECONDTARGET
264991340,346.972,69.0852,11.68,G07118;20SECONDTARGET
264991726,347.0927,68.8492,9.52,G07118;20SECONDTARGET
265063271,347.1476,66.6971,11.95,G07118;20SECONDTARGET
265065044,347.1604,67.5484,11.98,G07118;20SECONDTARGET
265066091,347.1452,68.1526,9.32,G07118;20SECONDTARGET
265066551,347.3633,68.4299,10.81,G07118;20SECONDTARGET
265069299,347.2916,70.1112,11.95,G07118;20SECONDTARGET
265069417,347.1718,70.1836,11.34,G07118;20SECONDTARGET
265176840,349.9952,64.3716,11.39,G07118;20SECONDTARGET
265187743,349.9795,62.5228,11.7,G07118;20SECONDTARGET
265188183,349.8047,62.3739,11.37,G07118;20SECONDTARGET
265188346,349.84,62.3168,11.77,G07118;20SECONDTARGET
268518486,347.4435,64.0486,11.1,G07118;20SECONDTARGET
268520709,347.4451,63.1386,11.91,G07118;20SECONDTARGET
268522230,347.4128,62.5596,12.0,G07118;20SECONDTARGET
268522788,347.3789,62.3285,11.86,G07118;20SECONDTARGET
268630755,347.7004,63.0195,11.76,G07118;20SECONDTARGET
268718401,347.7358,63.6886,8.97,G07118;20SECONDTARGET
268719196,347.7473,63.9234,11.97,G07118;20SECONDTARGET
268724835,347.5881,65.6669,11.45,G07118;20SECONDTARGET
268727470,347.905,65.328,11.67,G07118;20SECONDTARGET
268841760,348.0025,64.3816,11.94,G07118;20SECONDTARGET
268844165,347.8992,63.644,11.79,G07118;20SECONDTARGET
268845332,347.8771,63.2615,11.79,G07118;20SECONDTARGET
268845755,348.0006,63.1395,10.91,G07118;20SECONDTARGET
268847451,347.8327,62.6764,11.63,G07118;20SECONDTARGET
268848189,347.9231,62.4249,11.26,G07118;20SECONDTARGET
269038828,349.0487,63.3864,10.65,G07118;20SECONDTARGET
269040793,349.1868,63.9971,10.19,G07118;20SECONDTARGET
269040926,349.0765,64.0264,11.6,G07118;20SECONDTARGET
269042501,349.1884,64.5467,11.13,G07118;20SECONDTARGET
269045350,349.1616,65.5008,11.22,G07118;20SECONDTARGET
269048677,349.4257,65.2287,11.48,G07118;20SECONDTARGET
269102746,349.2864,63.634,11.81,G07118;20SECONDTARGET
269104978,349.3309,63.0044,11.19,G07118;20SECONDTARGET
269106535,349.5066,62.5775,11.13,G07118;20SECONDTARGET
269107753,349.5025,62.2165,11.61,G07118;20SECONDTARGET
269237725,350.1549,62.067,11.67,G07118;20SECONDTARGET
269237975,350.0173,62.1356,7.88,G07179;G07118;20SECONDTARGET
269238790,350.2466,62.3538,10.7,G07118;20SECONDTARGET
269238999,350.2287,62.4138,11.77,G07118;20SECONDTARGET
269322703,350.0061,64.0718,11.94,G07118;20SECONDTARGET
269326574,350.2078,65.2932,11.75,G07118;20SECONDTARGET
269519748,350.5832,62.0114,11.67,G07118;20SECONDTARGET
269601640,350.6479,63.0746,11.8,G07118;20SECONDTARGET
269608288,350.6253,64.9257,11.71,G07118;20SECONDTARGET
269609423,350.6338,65.2753,11.91,G07118;20SECONDTARGET
269611292,350.8335,65.8875,11.9,G07118;20SECONDTARGET
269701984,350.9498,65.368,11.69,G07118;20SECONDTARGET
269704777,350.9302,64.4522,11.46,G07118;20SECONDTARGET
269705224,350.763,64.3232,10.03,G07118;20SECONDTARGET
269708863,350.8263,63.3203,11.55,G07118;20SECONDTARGET
269711019,350.9512,62.7269,11.99,G07118;20SECONDTARGET
269931288,351.1087,63.3334,10.96,G07118;20SECONDTARGET
269933713,351.1694,64.0889,11.99,G07118;20SECONDTARGET
269934671,351.0739,64.4124,11.95,G07118;20SECONDTARGET
269936460,351.2089,65.0678,10.63,G07118;20SECONDTARGET
269936750,351.1485,65.1757,9.51,G07118;20SECONDTARGET
269937652,351.0022,65.5432,11.54,G07118;20SECONDTARGET
269938956,351.4373,65.8154,8.37,G07118;20SECONDTARGET
270016727,351.3219,63.1686,11.95,G07118;20SECONDTARGET
270016893,351.3146,63.1201,11.62,G07118;20SECONDTARGET
270018412,351.2602,62.6508,11.16,G07118;20SECONDTARGET
270020239,351.407,62.1927,10.7,G07118;20SECONDTARGET
270142285,351.6503,62.1075,11.48,G07118;20SECONDTARGET
270232365,351.4686,62.4173,11.78,G07118;20SECONDTARGET
270233564,351.5471,62.7477,11.57,G07118;20SECONDTARGET
270233999,351.7003,62.8922,11.48,G07118;20SECONDTARGET
270235957,351.5266,63.5245,11.55,G07118;20SECONDTARGET
270236537,351.5467,63.7189,10.57,G07118;20SECONDTARGET
270239519,351.6547,64.6401,10.03,G07118;20SECONDTARGET
270241786,351.5886,65.4818,11.71,G07118;20SECONDTARGET
270243756,351.7669,65.5359,10.04,G07118;20SECONDTARGET
270325349,351.7606,64.0002,11.76,G07118;20SECONDTARGET
279377454,349.6817,65.6978,11.69,G07118;20SECONDTARGET
279379755,349.5903,64.6977,11.41,G07118;20SECONDTARGET
279380803,349.6295,64.3035,11.43,G07118;20SECONDTARGET
279382083,349.7104,63.867,11.46,G07118;20SECONDTARGET
279387045,349.7215,62.2555,10.99,G07118;20SECONDTARGET
279521021,346.6945,66.0205,10.96,G07118;20SECONDTARGET
279521363,346.7351,66.175,11.58,G07118;20SECONDTARGET
279523045,346.5394,66.952,11.64,G07118;20SECONDTARGET
279525208,346.5315,68.1173,10.85,G07118;20SECONDTARGET
279603695,346.7399,69.8079,11.44,G07118;20SECONDTARGET
279604579,346.6293,70.3726,11.67,G07118;20SECONDTARGET
279608259,348.3342,70.8955,10.7,G07118;20SECONDTARGET
279608502,348.3695,70.7307,11.49,G07118;20SECONDTARGET
279609597,348.434,70.0134,11.77,G07118;20SECONDTARGET
279611517,348.4662,68.8424,11.98,G07118;20SECONDTARGET
279612221,348.4584,68.4847,9.92,G07118;20SECONDTARGET
279659721,350.7204,69.0939,10.6,G07118;20SECONDTARGET
279659862,350.7069,69.0182,10.7,G07118;20SECONDTARGET
279660660,350.6841,68.629,10.83,G07118;20SECONDTARGET
279662879,350.898,67.5325,10.72,G07118;20SECONDTARGET
279666337,350.9042,66.1558,11.36,G07118;20SECONDTARGET
279703319,348.4692,66.4369,11.74,G07118;20SECONDTARGET
279707428,351.0304,67.0514,11.77,G07118;20SECONDTARGET
279756088,350.996,70.508,11.59,G07118;20SECONDTARGET
279756690,351.1673,70.6788,11.35,G07118;20SECONDTARGET
279756832,351.1302,70.7184,11.99,G07118;20SECONDTARGET
279766800,351.6696,69.274,9.08,G07118;20SECONDTARGET
279767947,351.6654,68.6275,11.21,G07118;20SECONDTARGET
279768389,351.8175,68.3997,11.31,G07118;20SECONDTARGET
279768395,351.8075,68.3983,10.79,G07118;20SECONDTARGET
279776044,352.4762,62.3555,11.66,G07118;20SECONDTARGET
279777302,352.4468,62.6768,8.35,G07118;20SECONDTARGET
279780379,352.6045,63.5968,11.36,G07118;20SECONDTARGET
279782665,352.6055,64.3057,10.24,G07118;20SECONDTARGET
279783814,352.6636,64.6664,10.63,G07118;20SECONDTARGET
279784862,352.4856,65.0429,11.43,G07118;20SECONDTARGET
279869473,351.7937,65.9775,11.27,G07118;20SECONDTARGET
279871772,354.2826,66.8234,10.87,G07118;20SECONDTARGET
279871954,354.4935,66.9063,10.35,G07118;20SECONDTARGET
279872508,354.5049,67.1616,10.92,G07118;20SECONDTARGET
279872970,354.4135,67.4041,11.74,G07118;20SECONDTARGET
279875977,354.5099,69.0703,10.89,G07118;20SECONDTARGET
279876106,354.3561,69.1456,11.82,G07118;20SECONDTARGET
279876232,354.4956,69.2087,11.84,G07118;20SECONDTARGET
354285441,346.1681,72.7577,11.14,G07118;20SECONDTARGET
354383907,347.4877,72.2726,10.93,G07118;20SECONDTARGET
428960520,345.2975,72.2816,11.22,G07118;20SECONDTARGET
428960522,345.0952,72.2808,11.19,G07118;20SECONDTARGET
428961291,345.6039,72.0995,10.3,G07118;20SECONDTARGET
467382699,343.8369,72.0033,10.84,G07118;20SECONDTARGET
256500221,327.0447,67.3751,11.37,G07118;20SECONDTARGET
256501592,327.05,68.3672,11.96,G07118;20SECONDTARGET
256502109,326.9703,68.7779,11.95,G07118;20SECONDTARGET
256502379,326.849,69.0133,9.68,G07118;20SECONDTARGET
256503540,327.0064,70.1059,11.51,G07118;20SECONDTARGET
256505054,327.324,71.7536,10.16,G07118;20SECONDTARGET
256505122,327.2447,71.6751,11.79,G07118;20SECONDTARGET
256507045,327.3268,69.5222,11.03,G07118;20SECONDTARGET
256507966,327.298,68.7751,10.38,G07118;20SECONDTARGET
256508524,327.0971,68.3568,10.93,G07118;20SECONDTARGET
256579383,327.6082,66.6586,11.72,G07118;20SECONDTARGET
256579694,327.4332,66.8562,11.98,G07118;20SECONDTARGET
256581539,327.4373,68.0563,11.53,G07118;20SECONDTARGET
256581744,327.4791,68.1968,10.57,G07118;20SECONDTARGET
256582003,327.4917,68.4032,11.82,G07118;20SECONDTARGET
256583762,327.5899,69.7928,10.95,G07118;20SECONDTARGET
256583767,327.6138,69.7964,11.34,G07118;20SECONDTARGET
256584570,327.4523,70.6882,11.3,G07118;20SECONDTARGET
256640991,327.9151,71.3039,11.28,G07118;20SECONDTARGET
256642500,327.9816,69.6667,10.6,G07118;20SECONDTARGET
256642852,327.978,69.3335,11.44,G07118;20SECONDTARGET
256642883,327.7314,69.3104,11.37,G07118;20SECONDTARGET
256643058,327.8499,69.1808,11.44,G07118;20SECONDTARGET
256645780,327.8328,67.3612,10.82,G07118;20SECONDTARGET
256646102,327.7448,67.1415,10.99,G07118;20SECONDTARGET
256646409,327.7511,66.9491,11.59,G07118;20SECONDTARGET
256646680,327.8134,66.7867,12.0,G07118;20SECONDTARGET
256646841,327.8998,66.6985,10.86,G07118;20SECONDTARGET
256719033,329.6618,68.1978,10.02,G07118;20SECONDTARGET
256719803,329.5269,68.6753,11.86,G07118;20SECONDTARGET
256720413,329.7105,69.13,11.52,G07118;20SECONDTARGET
256721698,329.7469,70.1389,11.03,G07118;20SECONDTARGET
264933907,344.3668,73.3611,11.57,G07118;20SECONDTARGET
366713951,334.3084,75.5965,10.69,G07118;20SECONDTARGET
366714257,334.0575,75.1762,10.16,G07118;20SECONDTARGET
366717829,334.3903,72.5264,10.54,G07118;20SECONDTARGET
366719444,334.6689,74.1791,11.24,G07118;20SECONDTARGET
366719954,334.6148,74.8322,10.94,G07118;20SECONDTARGET
366720207,334.4583,75.1621,10.81,G07118;20SECONDTARGET
366720619,334.6111,75.7111,9.09,G07118;20SECONDTARGET
366760239,335.0091,74.4533,11.09,G07118;20SECONDTARGET
366760474,334.9036,74.1258,11.28,G07118;20SECONDTARGET
366781095,335.6987,75.3103,10.21,G07118;20SECONDTARGET
366781163,335.8851,75.2137,11.25,G07118;20SECONDTARGET
366781350,335.8749,74.9106,10.45,G07118;20SECONDTARGET
366821178,336.0835,72.3738,9.37,G07118;20SECONDTARGET
366824263,335.9895,73.894,9.97,G07118;20SECONDTARGET
366865159,336.6611,73.6076,10.76,G07118;20SECONDTARGET
366865392,336.5446,73.3631,11.1,G07118;20SECONDTARGET
366865774,336.359,73.0032,11.07,G07118;20SECONDTARGET
366868795,336.9279,73.5865,11.04,G07118;20SECONDTARGET
366912524,337.1756,75.2384,10.73,G07118;20SECONDTARGET
366917087,337.8692,73.0535,11.0,G07118;20SECONDTARGET
366918187,337.7109,74.1652,11.36,G07118;20SECONDTARGET
366975111,338.0952,73.9578,11.24,G07118;20SECONDTARGET
366975570,337.9825,73.4971,10.0,G07118;20SECONDTARGET
366977208,338.0336,72.0393,10.35,G07118;20SECONDTARGET
367008355,338.7296,74.1688,10.86,G07118;20SECONDTARGET
367009573,338.715,73.0051,11.17,G07118;20SECONDTARGET
367069717,339.131,72.023,11.26,G07118;20SECONDTARGET
367070126,339.3299,72.38,10.94,G07118;20SECONDTARGET
367094752,339.9122,73.6615,11.04,G07118;20SECONDTARGET
367094856,340.2147,73.7678,11.11,G07118;20SECONDTARGET
367095455,340.1119,74.3813,8.31,G07118;20SECONDTARGET
367095619,339.9091,74.5591,10.61,G07118;20SECONDTARGET
367144685,340.6275,74.4523,11.38,G07118;20SECONDTARGET
367149538,340.7579,73.7726,10.84,G07118;20SECONDTARGET
367150122,341.0218,74.4202,11.21,G07118;20SECONDTARGET
367240838,341.4438,72.794,10.68,G07118;20SECONDTARGET
367280742,342.1472,73.6937,11.26,G07118;20SECONDTARGET
367280987,342.0827,73.4477,9.67,G07118;20SECONDTARGET
367281569,342.134,72.9409,9.53,G07118;20SECONDTARGET
367281829,342.0711,72.7472,10.44,G07118;20SECONDTARGET
367284106,342.3037,72.871,11.37,G07118;20SECONDTARGET
426139638,343.4058,73.3548,10.55,G07118;20SECONDTARGET
467357176,335.2029,73.9525,11.4,G07118;20SECONDTARGET
467358466,335.314,75.5561,10.36,G07118;20SECONDTARGET
233064529,270.2059,64.9433,10.37,G07118;20SECONDTARGET
233065112,270.3526,63.5516,10.3,G07118;20SECONDTARGET
233070022,270.7356,64.8071,10.37,G07118;20SECONDTARGET
233093364,272.8518,60.374,9.52,G07118;20SECONDTARGET
233125189,273.8313,60.1973,9.13,G07118;20SECONDTARGET
233128511,274.1178,65.283,9.75,G07118;20SECONDTARGET
233152979,274.6584,65.7996,10.13,G07118;20SECONDTARGET
233725157,276.7509,61.3913,9.91,G07118;20SECONDTARGET
233747416,278.4677,60.6114,9.65,G07118;20SECONDTARGET
298665129,277.9629,59.0298,9.78,G07118;20SECONDTARGET
298781004,278.686,58.465,10.33,G07118;20SECONDTARGET
298781815,278.7101,57.1499,10.26,G07118;20SECONDTARGET
353731979,275.693,57.1567,10.26,G07118;20SECONDTARGET
353778602,276.4856,54.1252,10.26,G07118;20SECONDTARGET
356918290,273.3158,59.0277,10.38,G07118;20SECONDTARGET
359496645,279.0989,55.832,10.4,G07118;20SECONDTARGET
383673122,278.9639,63.4635,10.16,G07118;20SECONDTARGET
389913879,275.7612,54.8882,10.18,G07118;20SECONDTARGET
389918154,275.9701,57.2743,10.37,G07118;20SECONDTARGET
389959854,276.0625,54.5489,10.09,G07118;20SECONDTARGET
389966225,277.1127,55.3922,10.2,G07118;20SECONDTARGET
390020535,277.603,54.4206,10.36,G07118;20SECONDTARGET
219113116,271.7858,70.0859,10.23,G07118;20SECONDTARGET
229707060,278.0367,69.4493,10.25,G07118;20SECONDTARGET
229707500,278.1429,68.469,10.27,G07118;20SECONDTARGET
229710567,278.4619,70.0424,9.92,G07118;20SECONDTARGET
229742885,279.8455,69.1821,10.38,G07118;20SECONDTARGET
233049190,268.9234,65.899,10.22,G07118;20SECONDTARGET
233207917,266.0502,71.3133,10.3,G07118;20SECONDTARGET
233236333,267.641,68.6223,10.39,G07118;20SECONDTARGET
236758862,272.5949,67.7148,10.35,G07118;20SECONDTARGET
236758897,272.821,67.6278,9.72,G07118;20SECONDTARGET
256298154,276.5629,71.3141,9.52,G07118;20SECONDTARGET
256299359,276.643,67.9278,10.39,G07118;20SECONDTARGET
341871836,276.9102,67.9026,9.63,G07118;20SECONDTARGET
341872020,276.8359,67.464,10.36,G07118;20SECONDTARGET
356820610,269.1658,73.038,8.98,G07118;20SECONDTARGET
356822309,275.084,71.4553,10.19,G07118;20SECONDTARGET
367855789,276.7138,73.1713,10.11,G07118;20SECONDTARGET
376867201,276.2564,67.5369,10.01,G07118;20SECONDTARGET
376867257,276.3628,67.6745,10.4,G07118;20SECONDTARGET
441790493,262.5916,73.7494,10.33,G07118;20SECONDTARGET
219787445,264.3026,65.6431,9.85,G07118;20SECONDTARGET
219880159,261.2711,66.5623,10.27,G07118;20SECONDTARGET
219882881,261.6639,67.7019,10.23,G07118;20SECONDTARGET
219883327,261.5325,66.2785,10.28,G07118;20SECONDTARGET
165471211,265.1013,58.8808,9.91,G07118;20SECONDTARGET
165551136,266.6825,59.2331,9.78,G07118;20SECONDTARGET
165553033,266.8013,54.5193,10.09,G07118;20SECONDTARGET
165554574,266.9897,57.1105,8.53,G07118;20SECONDTARGET
198420284,261.6669,56.3537,8.72,G07137;G07118;20SECONDTARGET
198479620,262.1818,56.9256,9.92,G07118;20SECONDTARGET
219756068,261.7621,60.7484,9.97,G07118;20SECONDTARGET
219794363,265.1694,60.9384,9.24,G07118;20SECONDTARGET
219798244,265.3966,60.2975,10.29,G07118;20SECONDTARGET
219820006,268.0101,61.7772,9.27,G07118;20SECONDTARGET
229684350,262.4028,54.2716,10.17,G07118;20SECONDTARGET
229684407,262.5089,54.0938,10.14,G07118;20SECONDTARGET
229687408,262.971,56.5052,10.35,G07118;20SECONDTARGET
232627112,268.8338,59.2461,10.11,G07118;20SECONDTARGET
233066763,270.2541,60.0576,10.18,G07118;20SECONDTARGET
233067116,270.4547,60.492,10.39,G07118;20SECONDTARGET
284890303,260.3981,54.7137,10.35,G07118;20SECONDTARGET
329248678,264.05,54.424,10.12,G07118;20SECONDTARGET
329248679,264.0482,54.4245,10.14,G07118;20SECONDTARGET
332501882,265.6301,55.1336,9.98,G07118;20SECONDTARGET
332503111,267.1407,55.3424,10.17,G07118;20SECONDTARGET
332504156,267.2398,58.0963,9.32,G07118;20SECONDTARGET
353808368,270.2845,55.6186,9.2,G07118;20SECONDTARGET
353933847,271.9069,54.5025,9.64,G07118;20SECONDTARGET
356085792,261.2741,54.0452,9.98,G07118;20SECONDTARGET
356109644,261.4468,55.6144,10.37,G07118;20SECONDTARGET
356110448,262.5584,54.5784,9.33,G07118;20SECONDTARGET
462637519,260.0072,59.6605,10.02,G07118;20SECONDTARGET
