ID,ra,dec,Tmag
306778664,121.364187,-70.452965,11.163
67718311,63.317497,-7.559063,12.914
306576178,119.415636,-69.117332,14.229
7446418,81.677723,-45.049648,7.712
349767620,112.902358,-60.269104,11.657
386535915,144.568998,-17.629023,14.883
220456884,74.358009,-58.289696,13.687
374910239,88.924532,-63.089668,13.624
148809040,106.916431,-15.234032,13.656
350519426,86.060362,-57.695621,13.126
407615704,69.40955,-72.141785,8.947
392843934,158.236808,7.479202,10.748
166666776,208.113851,-41.521244,11.917
120334442,280.520137,-55.903507,12.534
29828789,66.390838,-70.68631,10.838
167574937,101.471415,-60.168148,13.221
220028962,79.146124,-42.514393,7.673
271797185,111.495556,-72.196274,13.092
4723013,39.471763,-7.875809,12.711
38571562,63.460068,-65.865814,14.692
141410947,84.032737,-73.409683,13.447
300384343,111.440655,-70.615768,12.633
382301965,83.250006,-59.579659,14.331
219394387,77.642071,-51.301407,8.032
17670827,117.492086,15.379555,12.208
260542489,97.136758,-59.108711,13.279
389424448,311.920907,-38.868374,12.289
149540680,86.072549,-63.1306,13.058
391923279,106.758703,-74.283592,13.128
149630429,87.450955,-59.942966,11.582
434504340,189.077228,-20.461189,12.227
289672912,2.641985,-11.972481,10.449
218988817,124.818733,-21.48267,13.465
279249681,103.866676,-57.409641,11.823
391924654,106.856665,-77.402641,13.618
276793331,83.337819,-67.613815,14.076
422917003,38.596659,2.192536,12.859
389920373,87.78178,-69.657959,11.653
38697783,65.992387,-65.280571,14.722
101455220,301.302828,-48.565449,9.036
300515426,112.60373,-68.027069,13.269
31051481,80.271354,-29.205658,8.842
271975059,114.311426,-75.753136,13.453
114923340,72.497406,-13.696172,11.118
439468979,20.84048,-18.622339,9.864
271575259,105.971607,-75.311378,13.821
333559212,12.062696,-5.746054,14.781
370104284,69.831239,-69.081497,13.549
257720145,77.816731,-59.263725,13.078
177033832,102.797872,-71.617172,13.138
344225060,21.630899,2.991648,12.742
425086063,82.890186,-66.478043,13.945
220401480,69.423892,-59.747902,13.58
30096872,206.525874,-33.079643,14.387
44898930,64.131638,-28.410435,8.585
55523676,72.16076,-62.733662,13.519
300113521,92.334315,-38.71558,10.818
300011284,106.735064,-67.420616,10.958
55479600,71.418263,-65.25943,14.626
300938794,117.993994,-69.315071,14.697
260415698,95.628758,-57.444862,13.86
51003412,127.535745,-11.517061,13.394
178999076,201.298854,-11.44357,10.258
150188965,93.651437,-60.17421,13.144
58629635,202.541507,-27.690582,12.204
375057606,100.043076,-60.531841,11.228
35481649,101.994404,-16.84709,12.4
443213479,95.800716,-10.960011,12.363
58998401,104.955705,19.097429,13.307
55453818,70.818458,-64.089783,13.328
141408966,84.054819,-72.111038,13.181
348844666,105.786767,-61.143406,13.473
348895755,105.958081,-64.685249,14.187
150271250,94.749813,-64.657234,13.542
140897969,76.516073,-76.48642,13.8
271596619,108.331146,-75.37748,11.319
29778190,64.625212,-65.994843,13.083
34386148,146.759718,-44.089306,10.671
34682983,306.339914,-33.730747,12.908
300138888,108.636883,-69.551315,14.593
408596053,34.847332,13.820254,13.29
299944283,106.668648,-69.666847,11.921
168903529,65.694532,-33.123203,9.258
201231355,359.147904,-50.303711,8.601
167720355,103.451767,-65.225998,13.628
308930965,150.468398,-28.671043,8.715
300510327,112.266929,-70.252266,14.727
373310994,70.488978,11.330315,11.66
141529073,87.537091,-74.097862,13.037
279572106,106.272536,-58.343452,14.133
260043735,91.593707,-58.922398,14.835
40793742,78.640371,-69.042053,14.968
114914153,3.508836,-18.249413,11.721
373052991,67.796153,11.244423,8.137
269343478,128.273357,5.110589,12.687
300602168,113.333305,-71.580002,14.191
350560256,86.603809,-57.584408,14.932
278824361,100.414371,-58.893742,13.283
149538849,85.902604,-60.826736,10.919
439397975,0.991,-16.755167,11.819
38618080,57.242043,-8.622174,14.81
304412012,276.451428,-69.107895,10.041
300445650,111.531875,-67.014748,13.494
33770215,63.017032,-72.481773,13.097
141136189,129.020409,-47.564796,12.891
176980342,101.520851,-71.875725,13.088
55781416,75.499015,-61.48254,13.14
141940739,95.00812,-73.992638,13.242
167889782,105.284871,-65.307419,13.628
262955872,9.87884,-82.222862,11.419
349055915,107.385412,-61.544155,8.837
142390158,181.841456,-35.21014,12.607
176983248,101.562212,-66.998878,12.975
55297144,77.073264,-61.294044,13.516
332646332,62.789024,-14.624904,14.782
294666956,70.387368,-67.438667,13.905
31379727,88.381984,-70.688805,13.857
279512658,105.788982,-57.615063,13.454
140595511,68.461837,-72.630638,13.72
350584393,87.265413,-57.269157,13.866
281574212,7.700273,-56.59502,8.434
388128371,63.732012,-70.298264,14.017
453775307,199.031525,-45.571632,13.308
30760964,75.460654,-71.580353,13.78
142107216,99.02056,-74.664612,13.182
167306416,98.082151,-67.350761,13.055
257641175,291.215441,-84.78289,9.296
300139645,108.543676,-68.387207,11.776
141771221,92.415528,-76.797417,13.207
231796868,78.064593,-69.929863,12.995
279089676,102.760398,-58.23616,14.43
140599435,69.241867,-75.318626,13.38
167367921,99.39717,-68.619667,13.093
40972430,78.871057,-67.453644,13.959
397354097,70.792483,18.679293,14.187
232059560,339.14142,-63.80357,9.702
302049832,132.304005,-68.193199,13.459
344712472,15.398456,2.757404,12.96
38761740,67.233339,-63.886055,11.663
300868553,117.396925,-69.254272,13.843
279054914,102.440915,-58.142593,13.635
121285071,128.559496,-1.178673,12.841
181345316,280.786329,-45.900711,7.948
140892869,76.435593,-72.846741,14.185
279510596,105.477871,-58.836163,13.022
167895601,105.490685,-63.54689,11.891
319326672,193.519873,-7.625662,12.872
306510491,119.145106,-66.914146,13.2
66356318,12.09368,-35.667854,10.772
167893084,105.375776,-60.071991,14.179
73030394,189.399383,-44.162952,13.247
55454812,71.000157,-62.033253,13.518
149572749,86.483432,-60.452595,13.043
120959521,54.240897,-21.385092,14.116
126586750,116.140697,-24.722153,10.822
287292903,235.528548,-20.589867,9.418
71108738,66.882921,-17.1084,7.723
350560663,86.530535,-58.471741,11.451
327857282,1.244796,-70.212456,7.486
167339388,98.416582,-68.741409,13.327
149498399,85.749274,-61.404297,13.823
101398067,148.823223,-18.157049,12.531
443613801,168.868915,-4.58517,8.965
77861800,78.469771,-35.188663,12.73
300090545,108.26548,-66.926697,11.95
30532355,74.916375,-69.865883,10.79
169286499,356.443283,-30.482531,14.993
97135000,295.51458,-24.913439,9.048
78151028,147.509681,-5.488034,9.105
364538325,71.041125,-74.769455,13.528
142148106,100.219661,-74.920532,13.997
21863320,181.768637,-42.230171,12.638
306637847,119.929404,-66.269348,13.051
55524594,72.237086,-64.854851,13.49
60866241,139.663133,-10.567702,11.052
316467276,280.440394,-41.786049,12.212
277184820,84.602516,-71.753654,13.755
220439447,74.200821,-59.831421,14.789
300241823,109.715669,-71.748085,13.369
140857920,76.132978,-76.969582,13.66
220474665,75.332067,-58.043022,13.365
40903137,78.924343,-69.036606,13.895
192982365,142.598909,12.939519,7.572
349190708,108.504055,-61.339302,13.089
437027195,132.266634,9.340643,10.934
280776256,136.888183,0.063212,7.645
177311137,103.514782,-77.780716,7.286
278991083,102.068696,-57.929489,11.67
422418200,198.81806,-22.221195,12.938
370235420,105.116591,-75.020203,14.663
167553985,101.102504,-60.424946,11.018
47516617,98.29055,-25.032724,13.13
26260897,153.324471,-6.020626,10.232
370117800,70.164536,-71.826637,9.957
300705400,115.024014,-66.466156,14.165
277025171,83.860851,-69.221382,13.649
38759899,67.019638,-62.928459,14.159
140832458,75.709025,-72.548409,11.993
101363142,148.34739,-22.497345,13.35
9344417,72.823142,-7.233825,11.091
306511792,119.163111,-68.354706,13.932
349681995,112.593781,-61.45121,13.9
51034026,127.571323,-10.209635,12.841
141469751,86.304484,-71.998566,14.207
389924778,87.628197,-71.262985,14.568
248186069,194.282884,-47.290798,13.323
290305163,328.537415,-73.770264,13.19
29781172,65.21293,-68.479897,13.851
293603143,149.467248,-15.942874,14.182
141752764,91.005906,-74.351959,13.737
348991311,106.737556,-61.071239,11.596
70218230,227.504674,-21.546328,13.667
63941352,35.990441,-22.919025,15.12
311410723,33.544452,-48.978313,10.33
177020703,102.047231,-66.325584,13.555
238062133,104.10618,-49.828735,8.954
349483651,110.881519,-60.938908,11.601
332517210,350.933171,-27.763168,10.438
260129414,92.252721,-57.807472,13.359
97508386,44.501552,-21.295494,10.375
150359261,96.039178,-60.280396,13.122
350333480,84.017558,-55.348545,14.606
349903964,113.951041,-61.865398,13.791
350857657,90.141236,-55.100655,11.73
77720265,76.873313,-31.995647,9.045
122542824,39.137316,-33.056046,10.529
177167282,104.787243,-66.808922,14.032
100604095,309.705322,-53.184536,12.168
25119275,61.857361,-67.354477,14.199
389626110,86.825192,-71.324409,13.88
55559903,73.068765,-65.379593,13.611
314888946,50.805302,-82.177124,13.681
278898290,101.204828,-59.621613,13.087
250388107,30.284059,-3.749219,13.327
102279036,89.115588,8.079919,11.287
60479361,96.261346,-21.568045,14.047
19697641,84.242369,22.504795,11.304
260821840,348.221784,-66.749596,13.332
375056751,99.803404,-60.888813,13.181
55781512,75.539448,-61.688396,13.255
140599866,69.160757,-74.179802,14.885
55476526,70.844907,-60.266533,13.23
248387672,19.245762,-2.279073,6.051
55501180,71.933384,-61.874744,14.054
382032643,78.842187,-56.708645,11.343
167419117,99.718919,-67.320847,13.604
114435752,11.14571,-18.951689,12.987
33840233,64.688636,-73.595413,13.754
349574474,111.910412,-65.84639,9.303
308662088,121.501575,-64.656021,12.812
41360898,92.577031,-70.933754,13.302
391745951,82.656835,-67.133369,11.868
33839475,64.922948,-71.991165,13.893
167656569,102.565845,-60.242985,13.629
117764691,96.317919,-34.378464,8.15
141940679,95.044309,-73.916794,14.864
179234644,79.517704,-66.556389,14.738
422948770,38.89549,0.856647,11.412
79450466,321.489191,-48.694317,12.861
177351168,104.124691,-73.991951,13.073
350741458,88.629346,-57.397053,14.259
177354313,104.360104,-75.546158,13.806
149126543,80.984888,-62.814514,13.133
262580560,132.174084,5.108403,8.962
350824977,89.55898,-55.51458,14.083
358157692,70.673566,-72.722336,14.29
149101874,80.363023,-64.990776,11.871
382328609,26.478606,-17.020601,12.905
40605954,77.767267,-68.039665,13.875
140946183,77.26059,-76.329727,13.195
350299598,83.955588,-57.12051,13.065
167570131,101.230691,-62.586384,10.236
306667447,120.368938,-69.121307,13.201
260164739,92.985092,-57.120537,13.521
309479821,222.84018,-19.452431,13.33
141424063,84.299936,-73.779823,13.059
281632611,117.122398,-65.488144,14.483
41115109,91.134851,-66.826157,13.086
167755096,104.134183,-61.673306,11.657
157131147,105.1711,-39.095573,10.472
212955845,8.702223,-5.164856,13.294
317325489,58.074385,-85.385139,12.234
31307024,88.109155,-67.863831,14.171
25133343,62.394309,-71.109367,14.018
14490251,110.818832,17.794132,12.562
149932770,89.696479,-65.827156,13.902
40044675,6.254444,-6.911445,14.628
124574105,159.114211,-5.834839,8.745
263076030,16.81848,-78.576935,11.841
38954185,70.153766,-61.596073,11.772
350145977,115.806763,-64.130959,11.876
419940824,30.551962,3.325254,12.705
350621295,87.564022,-58.850063,13.982
164665179,306.59289,-24.647755,12.979
391947412,108.076903,-74.740967,13.485
300741707,115.295536,-66.917206,13.244
382159191,80.991617,-55.553997,13.637
142082213,97.922462,-72.138847,13.104
150106590,92.320275,-60.346916,14.791
306472602,118.412574,-70.500748,14.071
38908815,69.721545,-64.558998,14.178
300606148,113.349311,-65.97274,11.829
220428392,72.637162,-59.16193,14.124
260298176,94.391367,-57.369434,14.004
349158133,108.424908,-63.663803,13.976
301272513,351.519728,-3.995707,13.651
30721543,75.497339,-67.870148,13.393
324930060,282.839168,-69.912773,10.213
370326489,341.45288,-59.348881,13.638
278988556,101.79173,-57.403976,13.57
142104874,98.657866,-72.862473,13.214
349191769,108.66696,-60.02906,11.822
315311765,171.164471,-61.648403,7.65
349273939,109.27847,-64.188736,10.784
55603837,73.322427,-61.054424,13.567
29475080,314.030925,-27.636417,9.008
279356337,104.465129,-57.047867,12.918
269083407,105.785349,-5.578961,11.56
30763682,75.692034,-70.496063,13.605
355707036,1.368687,-61.225891,8.17
279615883,106.426956,-59.538174,13.105
260658309,98.339226,-56.544174,11.874
11081900,72.429381,-5.65666,11.419
271694760,109.592032,-73.537849,13.33
281764250,12.451324,-54.593262,9.721
167203236,96.91341,-69.75412,13.274
219246366,171.483331,-22.960991,12.64
140600305,69.123662,-73.229324,10.674
177038826,103.016809,-67.919952,13.204
279090403,102.60553,-59.403618,14.667
33282241,149.490524,-7.056736,12.308
152042079,232.479179,-42.632549,10.783
404156386,294.286632,-51.566921,10.078
150393075,96.890566,-60.166634,13.89
149155987,81.259427,-62.361961,14.878
167307804,98.08866,-69.38475,13.047
300814998,116.841433,-68.06501,13.941
140577191,68.082848,-73.203682,11.826
279160678,103.381039,-58.04718,13.701
151827657,168.033718,-36.632896,12.461
374912850,89.091423,-62.567848,13.359
135228712,186.17959,-37.124767,13.338
103939774,195.273336,-31.075403,13.312
55746219,74.790602,-61.070717,14.126
364425625,69.761662,-72.302765,11.9
73306615,190.30197,-47.660515,8.567
375090397,100.353571,-60.716709,13.467
272233994,117.558138,-74.211685,14.803
196360688,129.396419,-27.477102,10.823
209462116,47.10882,-34.941444,9.49
350144738,115.845262,-65.792664,13.189
408513259,194.773665,-23.790598,14.997
441199429,335.580725,-28.626593,14.754
41175665,91.313029,-71.698502,13.99
206735282,55.494869,-15.132844,9.852
220456525,74.39314,-57.047867,13.26
279217312,103.478307,-58.013714,11.395
278730500,99.475613,-57.540192,13.395
381950683,76.609134,-57.129307,13.736
55558466,72.972429,-62.503868,14.197
65666948,113.919123,-5.164808,12.667
260507419,96.766143,-58.685654,13.575
293935519,106.575427,-58.457447,10.791
189676690,210.489493,-12.551475,13.316
260472372,95.964229,-56.393387,13.578
348895610,105.736709,-64.386169,13.459
350930903,90.653543,-54.770447,13.124
306473017,118.606047,-71.06414,13.972
350561983,86.710844,-58.41304,13.659
349195468,108.830199,-65.600166,13.345
125425079,210.065411,-21.630302,12.22
309701143,79.487243,-65.46006,14.541
301956342,260.283084,-70.092575,8.513
300710549,115.146083,-70.622055,13.057
382518805,117.501444,-65.427818,11.889
150246477,94.216458,-63.735237,13.629
167010250,95.089009,-66.908554,13.162
21747890,88.313243,-36.263687,7.975
149444083,84.84052,-63.121948,13.416
176982185,101.335442,-68.63485,14.769
33863449,65.285396,-74.560143,9.79
453082429,113.719434,-66.486115,14.738
290080233,319.387486,-27.412388,14.368
150439897,97.471044,-62.100658,13.327
48474538,149.957433,-34.570957,10.58
37908875,66.508571,-6.180685,9.027
177256722,102.009606,-76.944077,14.067
141282386,83.489936,-73.757904,13.686
434488723,172.48927,-22.843178,13.734
141754901,91.432991,-77.637108,13.235
41360586,92.616235,-70.615013,13.404
177117455,103.836647,-66.802254,14.755
140827543,75.538853,-76.771484,13.772
197985277,334.438226,-54.649616,10.553
220425711,72.602315,-57.793472,14.244
141682940,89.983302,-72.603958,13.026
91541508,37.062095,-30.791491,13.335
404849308,85.186248,-69.857147,13.547
160187988,79.656339,-17.83444,14.557
437263458,173.563394,-19.908312,11.614
332820538,33.667495,-1.201374,8.489
422566086,215.990838,-21.654709,12.689
281702909,10.676242,-56.943794,9.598
260161974,92.668937,-56.434223,13.466
391901534,115.940963,-70.851181,13.09
167088983,95.89313,-70.437256,11.873
294750439,70.94931,-70.080696,13.638
391927525,107.836601,-72.203621,13.581
140580868,68.382118,-73.224579,13.201
300969190,118.304336,-69.906006,13.838
167167115,96.588253,-68.529114,14.223
204292910,345.332677,-19.529612,12.712
357446817,200.347325,-15.965694,8.204
407168619,236.168534,-80.807327,13.547
298814108,69.565492,-1.885621,13.082
141826877,93.421244,-72.446503,13.133
276863442,83.597898,-66.795303,13.911
370113231,70.092451,-67.520058,13.397
30340329,285.565539,-30.33787,13.031
231073720,67.618493,-68.464722,14.249
436653686,72.734268,12.299882,12.872
25152790,62.92198,-71.573265,11.836
440779601,108.786551,15.929268,9.883
401698421,316.641228,-80.900894,11.333
149419260,84.236738,-65.390259,13.08
31393058,288.647404,-31.020321,13.548
300933924,117.698574,-68.072487,13.278
19627507,84.276024,18.209618,10.317
220407954,70.312807,-59.425983,14.905
325935007,303.17413,-25.832396,13.701
34198494,61.033441,-8.44472,8.994
76968124,312.769029,-17.938351,14.936
167416223,99.288882,-71.40493,13.157
401574808,313.637743,-76.565979,12.051
389744072,87.30963,-67.278893,11.94
381950112,76.648403,-58.989498,11.746
372204967,312.851745,-69.084312,11.752
121638561,70.336625,-20.047512,12.329
149107491,80.934187,-61.294865,13.06
262577625,116.287998,-64.78833,14.001
370249636,55.203347,-81.78907,8.03
38403459,54.497179,-10.177029,12.586
272789299,161.632918,-51.696255,12.153
382256237,82.240475,-59.717171,11.776
381948970,76.396207,-56.973862,10.647
294099255,107.704675,-57.992844,14.912
180977590,89.803409,-46.593697,13.254
149347543,83.555799,-59.882603,13.027
149500358,85.616495,-64.468536,13.119
144616106,84.657276,9.333183,12.742
150145622,93.042814,-60.990002,13.386
41530518,93.789119,-69.09407,13.22
25566631,144.661394,-32.307476,14.928
250414476,31.492357,-1.272881,12.614
164698536,25.338458,-22.884571,13.274
260188980,93.090088,-58.738132,11.735
260708699,98.602848,-58.235546,13.23
41171370,91.219512,-68.033813,14.258
38635731,65.424676,-64.259705,14.239
38815636,68.112304,-63.691494,13.943
128817528,118.371499,-24.120308,13.074
149629722,87.446724,-61.791637,13.798
29628072,97.204827,-33.029953,12.986
271694135,109.513806,-74.626022,12.9
159357500,261.391833,-31.830404,12.883
383391504,193.329918,-85.212257,9.151
349523957,111.48278,-62.634098,13.056
349478809,110.755593,-64.385712,11.689
33879327,65.900354,-72.054253,13.114
170495204,184.703037,-33.452354,12.807
260415404,95.737889,-58.0732,11.761
149180077,81.835766,-65.552322,11.827
389372615,86.008163,-67.090553,14.113
286129633,140.956048,5.572973,13.388
63574747,105.416835,-24.339542,14.307
167798652,104.721839,-62.494644,11.758
418093187,145.873416,-22.979654,14.329
261417490,94.893115,-78.32605,11.956
167341706,98.714087,-66.454285,11.96
30720568,75.539514,-67.508759,13.564
38761403,67.382681,-64.855194,13.705
150145988,92.986055,-61.363358,13.811
257721563,78.377544,-56.403831,13.144
294152573,107.874363,-59.167591,13.344
293109211,178.30956,-26.5502,12.289
38710571,66.835443,-62.027584,13.392
245909045,69.668259,13.80911,13.84
166971916,94.729886,-68.584389,14.126
201856950,37.307835,-59.415752,13.995
349832804,113.644196,-64.925125,13.68
47510102,343.569076,-26.057919,11.36
260002860,91.052052,-58.884918,11.76
61317746,227.912988,-25.371552,10.38
231090898,69.107344,-67.308853,13.061
341226368,314.626755,-65.019905,13.52
25153210,63.146884,-69.990211,13.073
260162148,92.675449,-56.07164,10.969
55480146,71.372882,-63.930565,13.449
350767231,89.146617,-56.746227,10.584
68645209,243.829593,-27.210205,6.978
382381837,334.463243,-47.80196,13.651
31412029,88.849744,-67.927933,11.005
142053398,97.889854,-75.712608,11.797
32417809,26.53868,-32.406166,15.099
177163531,104.501527,-70.482765,13.574
422688421,232.631882,-20.577272,11.49
268651584,17.316795,-20.220764,11.593
277317687,84.516517,-66.005676,13.052
55525675,72.64453,-61.199486,13.283
55500250,71.81943,-64.390266,13.289
149499109,85.761944,-62.724705,14.084
349059199,107.590161,-64.874771,11.888
55401429,70.403457,-61.389069,14.513
158596048,22.154256,-47.903542,11.796
408007513,63.214636,7.952865,14.243
300327503,110.644627,-69.458397,13.321
260241630,93.506525,-55.488949,14.281
349371938,110.070601,-61.200096,11.579
382041762,79.143689,-59.427143,14.266
455010455,76.237925,2.482489,12.833
142146873,100.272702,-77.498825,14.863
293271375,98.817737,-62.994743,13.012
153723593,66.201799,-47.473732,11.847
41337232,92.429579,-67.097832,13.551
334517539,123.323933,7.791401,10.627
350341333,84.264545,-55.521458,13.149
345944270,193.338385,-15.74525,13.445
146380122,74.787641,-20.900955,12.73
179686660,147.114678,-1.01139,10.932
260604500,97.268107,-59.785564,11.319
99060817,182.000603,-28.409403,13.077
147332307,325.568366,-43.687756,12.156
177034405,102.799162,-70.591576,11.542
147272181,324.567017,-45.193977,9.605
149930681,89.605277,-62.765232,13.079
260420821,95.974771,-59.854393,11.974
22695222,268.700627,-41.986401,10.186
296657146,141.678457,-14.490658,7.292
306580245,119.808051,-67.261894,13.282
350519782,86.212659,-58.549942,13.461
349092020,107.673604,-61.405365,13.202
300743908,116.363487,-70.083031,14.21
41594933,94.23679,-68.924004,13.909
453095888,114.044505,-68.304413,13.298
29829846,66.334306,-67.803108,13.407
139548460,63.94105,-23.462694,12.876
300288090,109.97838,-67.330109,13.199
52079970,17.319239,-68.853134,8.872
32488117,4.654636,-12.201944,12.576
398637221,357.179995,-5.420582,8.803
177035500,102.6059,-68.890244,13.486
140528757,67.727266,-75.119965,13.402
306671025,120.671308,-69.609695,13.129
128050927,117.543817,-25.000662,13.884
364394494,116.402113,-62.771683,14.099
64971477,112.367553,-1.236061,11.251
374859695,88.555781,-60.767929,11.448
349480562,110.846889,-64.940483,11.632
349092741,107.719618,-62.42477,14.014
149626132,87.057963,-65.348854,14.121
167797772,104.711696,-61.065369,14.025
299943671,106.521467,-68.710258,14.317
164777035,27.428839,-18.936047,8.284
142083590,98.12296,-73.676361,13.551
60865445,139.724605,-8.784292,12.708
349272216,109.274231,-61.752792,11.651
270090700,114.844306,6.222395,13.648
439906611,45.466096,-4.957565,10.693
220435283,73.618842,-58.125938,14.665
393979232,329.16318,-56.424339,11.244
167309303,98.148669,-71.479546,13.292
382033386,78.939496,-58.835117,13.659
306737955,120.752996,-68.09568,13.101
350862035,90.570323,-57.710876,13.49
350295431,83.425727,-56.11969,13.686
349370207,109.924024,-63.682636,10.925
29980283,166.646563,-39.480858,12.784
141094174,79.770521,-73.039909,14.394
300707273,114.840431,-68.640556,11.95
370111984,69.779571,-66.20237,13.909
350619650,87.310325,-57.10342,14.245
141526921,87.36474,-77.52581,11.454
355363670,297.486282,-52.434944,13.302
206617113,23.095731,-56.311333,12.884
177311700,103.561547,-76.552116,14.495
22286729,149.53435,-25.16894,9.446
88630786,121.887571,-1.359323,12.646
167815037,105.068902,-61.943951,14.759
454495507,170.803752,-74.996246,13.229
231081259,67.979083,-67.126083,13.424
142929567,52.031822,-31.307411,9.593
323433390,69.818747,-84.356529,12.847
306510564,119.205004,-66.98307,13.34
327305518,310.997238,-75.879311,10.008
306576176,119.398278,-69.124168,13.229
432187702,153.952896,-22.751514,13.333
306510512,119.177959,-66.930595,13.114
271596583,108.543891,-75.321571,13.666
439360012,319.16659,-23.349701,14.804
150248777,94.471077,-60.517162,13.089
470329609,267.442635,-37.257015,11.428
382267021,82.807898,-56.192448,14.123
347572104,45.150578,5.986018,7.384
146380112,74.879814,-20.860777,14.567
1720764,287.758193,-25.813889,8.398
370140303,73.36696,-76.02224,13.733
177160676,104.12335,-68.842789,13.531
77044681,358.931669,-31.098412,9.773
149935984,89.808942,-60.688622,13.118
177035554,102.674514,-68.800117,14.054
231716612,352.834704,-58.20974,7.369
71675615,156.399088,-34.817131,13.261
348993124,106.898956,-64.046379,13.453
300741328,115.266397,-67.343384,13.854
25081013,61.099332,-71.125214,13.168
167119460,96.240273,-70.360519,11.994
31111319,76.715726,-66.280212,10.76
41359052,92.551915,-69.178825,10.781
271809045,111.987553,-73.55069,14.051
177162421,104.069106,-71.547356,11.553
433007264,170.457712,-24.189753,7.558
399187492,163.317094,-69.847435,14.213
38019201,67.625928,-10.750867,14.111
238069953,104.439326,-52.648445,6.476
407127461,234.817677,-82.276825,12.671
150322847,96.005447,-60.618069,14.156
46259204,132.471755,16.83025,10.529
206901468,97.200014,9.520349,14.176
419940995,30.545193,2.415529,10.395
141907090,177.652648,-35.422363,9.595
279217183,103.493919,-57.794594,13.538
31145535,81.413721,-26.89706,12.332
161172870,340.016253,-52.008224,10.27
300653222,114.316353,-68.470276,13.765
290038585,205.764344,-14.50429,14.96
309658647,79.047377,-60.492935,13.427
55273230,76.510403,-64.270462,14.11
167792873,104.20491,-64.630219,13.31
332487562,350.409452,-25.47179,11.599
260507919,96.735435,-59.657639,13.849
231090702,68.981524,-66.977478,14.303
350743524,88.774338,-57.725647,14.091
167419650,99.572062,-66.430405,11.984
30109589,73.452716,-67.173645,13.062
161271787,342.265472,-49.362278,12.325
370284382,340.869821,-55.251896,12.483
293433212,26.404907,2.164859,12.618
177033300,102.361112,-71.318108,14.663
41592056,94.267262,-66.503868,11.939
349762560,112.567044,-65.427704,11.805
177163088,104.578744,-71.170273,11.471
407638415,82.273215,-71.930084,10.225
31511078,89.219561,-67.989235,12.537
177241692,101.533872,-74.889336,13.869
149271946,83.144671,-65.253174,14.591
270096345,115.087781,12.122706,8.926
281741166,12.02517,-54.201366,9.863
303676299,75.541018,14.081718,7.512
364423436,119.602831,-65.531815,11.2
96194213,179.034071,-4.159034,9.805
176670717,87.86574,-0.288357,14.635
289837055,161.490981,-16.736221,7.433
142014463,96.797671,-72.976257,13.098
25063894,60.000674,-69.278229,13.621
142110107,99.485608,-75.06588,13.437
29761029,64.544008,-70.767258,13.313
123979754,91.424812,-18.964809,13.521
260190797,93.214586,-54.945042,11.801
220536421,42.970702,-61.617966,7.945
96852448,105.188192,-34.433411,13.625
350344637,84.787698,-59.265694,13.75
142143236,99.322726,-72.298698,13.246
98752459,187.39902,-7.549632,12.981
55652804,74.109141,-63.035416,13.452
275360137,179.736647,-27.718275,14.693
443324871,96.711878,-9.457667,13.078
309618975,78.826068,-64.368462,11.593
306739165,120.859259,-69.560371,13.917
364587974,85.110263,-75.134354,14.562
140999483,78.737985,-75.419914,14.464
111125368,327.367949,-15.261757,11.22
389862957,87.498865,-68.250801,13.202
73252662,154.039503,-40.7346,12.478
271638247,108.861656,-75.646683,13.601
293225351,98.63173,-60.722527,13.238
141609393,88.880106,-75.407219,10.576
326105562,16.077227,-25.999249,13.829
453772767,199.101541,-47.173702,10.29
404765476,84.78841,-67.783867,12.988
306635088,119.892234,-69.455719,10.035
374862312,88.523309,-65.02079,13.239
141485328,87.209559,-74.036926,14.953
72107147,306.197024,-20.975618,12.909
40183014,77.083235,-71.63266,11.952
262609479,116.185327,-62.375549,13.529
319257589,60.046632,-65.86496,13.13
92193367,10.212472,-12.062567,10.901
41532934,93.612989,-71.25341,14.26
167125696,96.457777,-68.467644,13.972
300382490,111.265921,-68.05706,13.416
25226567,326.842632,-21.12084,13.725
81615511,123.531326,-46.586681,12.351
83917261,218.156354,-28.267282,9.504
279476502,105.286294,-58.76923,11.968
392011830,85.083488,-78.244247,13.383
32149688,59.186677,-71.732445,13.431
167795640,104.297637,-62.106403,13.871
402147032,70.766157,-22.322273,7.793
254220080,287.989018,-39.500492,8.126
141828916,93.642863,-74.784615,13.729
287346045,207.466701,-13.226922,12.349
422139392,280.788553,-74.355522,9.186
300937698,118.001778,-67.949554,13.12
296725012,141.788757,-16.661921,8.765
281837277,165.192035,5.384551,11.975
40347937,77.45694,-69.327637,11.98
389205264,145.956148,8.21621,12.797
141435912,84.911713,-76.547386,13.53
40520290,77.566345,-68.398033,11.604
55746625,74.801903,-60.041203,11.379
290640478,255.890635,-65.808189,10.48
41532357,93.763464,-70.697189,14.066
149601637,87.278458,-60.68475,10.452
260265776,93.837822,-59.087223,12.02
140972638,77.665647,-72.089294,13.251
382147607,80.528931,-57.144695,14.604
33946010,356.795377,-26.390062,9.861
220408205,70.456308,-59.576771,13.098
149628884,87.410389,-63.324005,14.068
98817019,107.499377,-20.245605,12.044
220404847,70.058534,-59.680267,13.591
55368582,77.151327,-59.995544,13.831
59087816,66.175321,17.201414,11.216
301499950,166.381901,0.953359,12.438
97483714,24.79526,-26.428169,11.105
30468105,74.615061,-66.96701,13.18
176448503,86.71554,-0.491201,13.482
220471258,74.991379,-57.180592,14.295
